Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Laaouinate,Urbain,Masculin,Part de la population de 60 ans et plus (%),
Oriental -> Jerada -> Laaouinate,Urbain,Masculin,Part de la population de 15-59 ans (%),
Oriental -> Jerada -> Laaouinate,Urbain,Masculin,Indicateur conjoncturel de fécondité,
Oriental -> Jerada -> Laaouinate,Urbain,Masculin,Descendance finale des femmes,
Oriental -> Jerada -> Laaouinate,Urbain,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),
Oriental -> Jerada -> Laaouinate,Urbain,Féminin,Part des marié.e.s parmi les 15 ans et plus (%),
Oriental -> Jerada -> Laaouinate,Urbain,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part des marié.e.s parmi les 15 ans et plus (%),58.5
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part des marié.e.s parmi les 15 ans et plus (%),58.5
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part des marié.e.s parmi les 15 ans et plus (%),57.8
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part des marié.e.s parmi les 15 ans et plus (%),57.8
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part des marié.e.s parmi les 15 ans et plus (%),57.1
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part de la population de 15-59 ans (%),57.1
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part des marié.e.s parmi les 15 ans et plus (%),57.1
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part de la population de 15-59 ans (%),57.1
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part de la population de 15-59 ans (%),57.0
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part de la population de 15-59 ans (%),57.0
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part de la population de 15-59 ans (%),56.9
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part de la population de 15-59 ans (%),56.9
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part des célibataires parmi les 15 ans et plus (%),41.3
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part des célibataires parmi les 15 ans et plus (%),41.3
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part des célibataires parmi les 15 ans et plus (%),35.1
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part des célibataires parmi les 15 ans et plus (%),35.1
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Âge moyen singulier au mariage,33.3
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Âge moyen singulier au mariage,33.3
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part des célibataires parmi les 15 ans et plus (%),29.3
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part des célibataires parmi les 15 ans et plus (%),29.3
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part de la population de moins de 15 ans (%),28.6
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part de la population de moins de 15 ans (%),28.6
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Âge moyen singulier au mariage,27.4
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Âge moyen singulier au mariage,27.4
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part de la population de moins de 15 ans (%),27.3
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part de la population de moins de 15 ans (%),27.3
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part de la population de moins de 15 ans (%),26.0
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part de la population de moins de 15 ans (%),26.0
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Âge moyen singulier au mariage,20.7
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Âge moyen singulier au mariage,20.7
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part de la population de 60 ans et plus (%),17.1
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part de la population de 60 ans et plus (%),17.1
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part de la population de 60 ans et plus (%),15.7
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part de la population de 60 ans et plus (%),15.7
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part de la population de 60 ans et plus (%),14.3
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part de la population de 60 ans et plus (%),14.3
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),9.7
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part des veuf.ve.s parmi les 15 ans et plus (%),9.7
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),5.3
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part des veuf.ve.s parmi les 15 ans et plus (%),5.3
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Descendance finale des femmes,2.8
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Descendance finale des femmes,2.8
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Descendance finale des femmes,2.8
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Descendance finale des femmes,2.8
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),2.5
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Part des divorcé.e.s parmi les 15 ans et plus (%),2.5
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Indicateur conjoncturel de fécondité,2.17
Oriental -> Jerada -> Laaouinate,Rural,Féminin,Indicateur conjoncturel de fécondité,2.17
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Indicateur conjoncturel de fécondité,2.17
Oriental -> Jerada -> Laaouinate,Ensemble,Féminin,Indicateur conjoncturel de fécondité,2.17
Oriental -> Jerada -> Laaouinate,Rural,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),1.8
Oriental -> Jerada -> Laaouinate,Ensemble,Ensemble,Part des divorcé.e.s parmi les 15 ans et plus (%),1.8
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.0
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part des divorcé.e.s parmi les 15 ans et plus (%),1.0
Oriental -> Jerada -> Laaouinate,Ensemble,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.6
Oriental -> Jerada -> Laaouinate,Rural,Masculin,Part des veuf.ve.s parmi les 15 ans et plus (%),0.6
